ano,mes,data,regiao,uf,cidade,startup,setor,funcionarios,investimento_recebido,faturamento,crescimento_percentual,estagio,tecnologia_principal,nivel_inovacao
2015,6,2015-06-01,Centro-Oeste,GO,Goiânia,Startup_124,Fintech,792,284198.86,54685.91,96.8,Scale-up,Cloud,Alto
2015,6,2015-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_074,Healthtech,390,53525.71,38623.52,-10.18,Seed,SaaS,Alto
2015,6,2015-06-01,Centro-Oeste,MT,Cuiabá,Startup_051,Fintech,500,272986.33,88929.37,17.97,Seed,Blockchain,Médio
2015,6,2015-06-01,Centro-Oeste,MS,Campo Grande,Startup_152,Healthtech,49,275241.73,63972.0,-15.35,Seed,Cloud,Médio
2015,6,2015-06-01,Sudeste,SP,São Paulo,Startup_006,Fintech,780,655503.67,440728.3,104.98,Seed,IA,Alto
2015,6,2015-06-01,Sudeste,SP,Campinas,Startup_159,Agritech,93,34907.31,46351.24,123.37,Seed,SaaS,Disruptivo
2015,6,2015-06-01,Sudeste,SP,Ribeirão Preto,Startup_044,IA,403,390322.0,85659.1,4.3,Scale-up,Big Data,Baixo
2015,6,2015-06-01,Sudeste,RJ,Rio de Janeiro,Startup_088,Edtech,555,128998.75,70766.96,133.73,Série B,IA,Baixo
2015,6,2015-06-01,Sudeste,RJ,Niterói,Startup_139,Fintech,16,49807.96,150719.65,2.39,Ideação,Big Data,Baixo
2015,6,2015-06-01,Sudeste,RJ,Nova Iguaçu,Startup_077,IA,391,201496.42,63389.47,156.13,Ideação,SaaS,Médio
2015,6,2015-06-01,Sudeste,RJ,Petrópolis,Startup_118,Agritech,753,266541.11,259657.84,156.73,Scale-up,SaaS,Disruptivo
2015,6,2015-06-01,Sudeste,MG,Belo Horizonte,Startup_111,Edtech,279,263758.92,382106.08,-12.67,Série B,Blockchain,Médio
2015,6,2015-06-01,Sudeste,MG,Uberlândia,Startup_120,Healthtech,143,209733.51,460550.83,42.3,Ideação,IoT,Médio
2015,6,2015-06-01,Sudeste,MG,Juiz de Fora,Startup_110,Edtech,659,118676.31,34120.73,77.92,Scale-up,IA,Alto
2015,6,2015-06-01,Sudeste,ES,Vitória,Startup_080,Fintech,569,148689.96,296060.48,38.67,Seed,IA,Disruptivo
2015,6,2015-06-01,Sudeste,ES,Vila Velha,Startup_044,Fintech,172,1271138.81,115688.08,107.24,Scale-up,Blockchain,Alto
2015,6,2015-06-01,Sudeste,ES,Serra,Startup_102,Fintech,276,322566.23,88174.13,151.8,Ideação,Blockchain,Baixo
2015,6,2015-06-01,Sul,PR,Curitiba,Startup_182,Retailtech,597,128781.56,63207.59,5.54,Seed,IA,Disruptivo
2015,6,2015-06-01,Sul,PR,Londrina,Startup_169,Healthtech,255,130897.99,1439205.18,99.91,Ideação,Cloud,Disruptivo
2015,6,2015-06-01,Sul,SC,Florianópolis,Startup_045,IA,673,60692.18,162730.59,9.26,Scale-up,Big Data,Disruptivo
2015,6,2015-06-01,Sul,SC,Joinville,Startup_030,Agritech,763,105843.56,123468.43,106.78,Série B,Cloud,Baixo
2015,6,2015-06-01,Sul,RS,Porto Alegre,Startup_094,Healthtech,380,354771.06,32108.18,77.29,Ideação,SaaS,Médio
2015,6,2015-06-01,Sul,RS,Caxias do Sul,Startup_035,Healthtech,675,56403.2,231696.01,89.91,Série A,SaaS,Alto
2015,7,2015-07-01,Norte,AM,Manaus,Startup_067,Edtech,537,212398.17,293305.63,169.52,Série B,IA,Disruptivo
2015,7,2015-07-01,Norte,PA,Belém,Startup_030,Fintech,67,195367.06,55013.08,1.79,Série A,Big Data,Disruptivo
2015,7,2015-07-01,Norte,PA,Santarém,Startup_003,Edtech,258,601076.13,106718.67,26.19,Scale-up,IA,Médio
2015,7,2015-07-01,Norte,RO,Porto Velho,Startup_073,Fintech,239,186417.38,294924.03,163.68,Scale-up,IoT,Médio
2015,7,2015-07-01,Norte,TO,Palmas,Startup_050,Retailtech,450,183786.88,98562.18,76.06,Série A,Big Data,Médio
2015,7,2015-07-01,Nordeste,BA,Salvador,Startup_031,Edtech,126,200753.39,124092.8,106.8,Série A,Cloud,Disruptivo
2015,7,2015-07-01,Nordeste,BA,Feira de Santana,Startup_048,IA,643,138718.52,80517.03,38.24,Série B,Big Data,Médio
2015,7,2015-07-01,Nordeste,PE,Recife,Startup_098,IA,336,133625.28,275955.12,49.24,Scale-up,Blockchain,Baixo
2015,7,2015-07-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_148,Healthtech,118,558947.53,133143.86,110.69,Série A,IoT,Médio
2015,7,2015-07-01,Nordeste,CE,Fortaleza,Startup_129,IA,632,218845.25,200575.23,147.28,Série B,Blockchain,Médio
2015,7,2015-07-01,Nordeste,CE,Juazeiro do Norte,Startup_177,IA,168,35696.82,245292.22,132.88,Ideação,Cloud,Alto
2015,7,2015-07-01,Nordeste,MA,São Luís,Startup_080,Agritech,341,1355264.75,31938.67,70.55,Ideação,IA,Baixo
2015,7,2015-07-01,Nordeste,PB,João Pessoa,Startup_035,Agritech,748,480826.53,448909.64,112.27,Série A,IA,Médio
2015,7,2015-07-01,Centro-Oeste,DF,Brasília,Startup_149,Fintech,384,168644.95,322797.83,166.66,Série B,IoT,Baixo
2015,7,2015-07-01,Centro-Oeste,GO,Goiânia,Startup_173,Healthtech,566,49168.67,32632.97,135.78,Seed,Cloud,Alto
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_009,IA,740,653442.44,43746.27,149.69,Série B,Blockchain,Disruptivo
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,Startup_197,Retailtech,404,110365.57,80194.64,26.5,Seed,Cloud,Alto
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,Startup_153,Agritech,356,27075.75,472709.79,130.86,Scale-up,IoT,Baixo
2015,7,2015-07-01,Sudeste,SP,São Paulo,Startup_054,Edtech,377,288779.94,87003.73,21.6,Scale-up,IoT,Baixo
2015,7,2015-07-01,Sudeste,SP,Campinas,Startup_136,Agritech,720,2363038.17,478444.69,179.91,Série A,IA,Alto
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,Startup_016,IA,409,184399.46,67584.21,117.86,Série B,Big Data,Médio
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,Startup_044,Agritech,646,255130.53,86577.12,32.44,Série B,IA,Disruptivo
2015,7,2015-07-01,Sudeste,RJ,Niterói,Startup_142,Retailtech,596,247484.84,562043.65,127.12,Série A,IoT,Alto
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,Startup_131,Agritech,315,27397.4,270124.97,71.03,Série A,IA,Médio
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,Startup_075,Retailtech,174,106804.82,149660.97,54.1,Ideação,SaaS,Baixo
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,Startup_039,Healthtech,419,178773.55,603753.91,51.69,Scale-up,Big Data,Disruptivo
2015,7,2015-07-01,Sudeste,MG,Uberlândia,Startup_139,Retailtech,430,228140.7,91056.18,-5.49,Série A,IA,Disruptivo
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,Startup_031,IA,677,38911.08,485296.21,20.05,Série A,IA,Baixo
2015,7,2015-07-01,Sudeste,ES,Vitória,Startup_124,IA,768,121552.47,472008.36,94.27,Seed,IoT,Baixo
2015,7,2015-07-01,Sudeste,ES,Vila Velha,Startup_175,Agritech,286,1413376.75,373033.69,119.76,Scale-up,Cloud,Alto
2015,7,2015-07-01,Sudeste,ES,Serra,Startup_190,Edtech,128,266519.61,146614.74,179.26,Série B,Blockchain,Médio
2015,7,2015-07-01,Sul,PR,Curitiba,Startup_139,Healthtech,793,119127.22,304562.68,144.1,Ideação,IA,Médio
2015,7,2015-07-01,Sul,PR,Londrina,Startup_069,Agritech,535,135202.88,95238.04,158.53,Seed,Cloud,Alto
2015,7,2015-07-01,Sul,SC,Florianópolis,Startup_079,Retailtech,145,211346.65,438833.05,65.88,Ideação,SaaS,Disruptivo
2015,7,2015-07-01,Sul,SC,Joinville,Startup_009,Edtech,539,364776.85,65685.14,11.38,Ideação,SaaS,Disruptivo
2015,7,2015-07-01,Sul,RS,Porto Alegre,Startup_069,Healthtech,412,75595.28,388204.71,126.95,Série B,Blockchain,Médio
2015,7,2015-07-01,Sul,RS,Caxias do Sul,Startup_098,Healthtech,629,98389.32,116027.7,56.47,Seed,Blockchain,Baixo
2015,8,2015-08-01,Norte,AM,Manaus,Startup_178,Edtech,640,136645.83,271149.88,82.71,Seed,IA,Baixo
2015,8,2015-08-01,Norte,PA,Belém,Startup_094,IA,33,1154503.21,86532.31,139.19,Ideação,SaaS,Disruptivo
2015,8,2015-08-01,Norte,PA,Santarém,Startup_102,Edtech,623,219706.38,154904.39,40.97,Ideação,Big Data,Disruptivo
2015,8,2015-08-01,Norte,RO,Porto Velho,Startup_038,Edtech,366,200996.49,105148.26,73.37,Seed,SaaS,Médio
2015,8,2015-08-01,Norte,TO,Palmas,Startup_160,Edtech,21,157820.14,866944.49,47.43,Scale-up,IoT,Baixo
2015,8,2015-08-01,Nordeste,BA,Salvador,Startup_021,Healthtech,624,91828.01,438094.1,143.22,Scale-up,Big Data,Baixo
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,Startup_187,Retailtech,689,162586.47,70039.97,95.52,Série A,SaaS,Baixo
2015,8,2015-08-01,Nordeste,PE,Recife,Startup_071,Fintech,787,254967.43,183788.77,18.83,Seed,Big Data,Alto
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_132,Edtech,129,1076666.98,117028.78,136.19,Seed,IoT,Alto
2015,8,2015-08-01,Nordeste,CE,Fortaleza,Startup_169,Healthtech,648,138086.07,142657.23,133.75,Série B,SaaS,Alto
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,Startup_165,Healthtech,684,285071.49,41361.4,-17.67,Série A,IA,Médio
2015,8,2015-08-01,Nordeste,MA,São Luís,Startup_185,Retailtech,251,191028.41,2039021.15,126.03,Seed,IA,Alto
2015,8,2015-08-01,Nordeste,PB,João Pessoa,Startup_134,Healthtech,346,233913.27,55212.23,63.26,Série A,IA,Alto
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,Startup_115,Edtech,24,181238.07,145254.25,138.45,Série A,Cloud,Disruptivo
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,Startup_018,Healthtech,775,167066.3,109877.66,178.13,Série B,SaaS,Médio
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_044,IA,745,1091832.25,120213.43,2.13,Série B,IoT,Médio
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,Startup_135,IA,471,70222.95,165113.72,29.63,Série A,Big Data,Baixo
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,Startup_038,Retailtech,658,229075.06,318017.97,164.75,Série A,Cloud,Alto
2015,8,2015-08-01,Sudeste,SP,São Paulo,Startup_078,Agritech,32,604396.66,112178.63,165.93,Seed,Cloud,Alto
2015,8,2015-08-01,Sudeste,SP,Campinas,Startup_064,Healthtech,27,100636.45,42019.33,12.89,Seed,Big Data,Disruptivo
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,Startup_038,Retailtech,362,54122.01,51030.78,99.31,Scale-up,Big Data,Baixo
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,Startup_021,Retailtech,686,77294.08,56416.72,28.96,Ideação,Blockchain,Disruptivo
2015,8,2015-08-01,Sudeste,RJ,Niterói,Startup_135,IA,323,269448.43,50743.06,158.09,Série B,IA,Alto
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,Startup_088,Fintech,643,128315.44,107092.47,140.43,Seed,SaaS,Disruptivo
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,Startup_189,IA,448,142972.1,558674.51,29.04,Seed,IA,Disruptivo
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,Startup_186,Agritech,449,299293.65,160636.64,89.59,Scale-up,Blockchain,Alto
2015,8,2015-08-01,Sudeste,MG,Uberlândia,Startup_132,IA,97,89421.75,215111.64,113.73,Seed,SaaS,Baixo
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,Startup_070,Agritech,148,605397.15,87917.97,52.33,Seed,IoT,Alto
2015,8,2015-08-01,Sudeste,ES,Vitória,Startup_110,Healthtech,459,39482.32,690911.29,27.48,Série B,IA,Alto
2015,8,2015-08-01,Sudeste,ES,Vila Velha,Startup_010,Fintech,718,124957.76,190364.61,64.25,Série A,SaaS,Alto
2015,8,2015-08-01,Sudeste,ES,Serra,Startup_025,Edtech,80,37130.48,87528.77,47.14,Ideação,Big Data,Alto
2015,8,2015-08-01,Sul,PR,Curitiba,Startup_012,Healthtech,470,927773.42,8392.8,29.45,Ideação,Big Data,Médio
2015,8,2015-08-01,Sul,PR,Londrina,Startup_092,Retailtech,316,49501.4,388814.17,165.81,Série A,Blockchain,Disruptivo
2015,8,2015-08-01,Sul,SC,Florianópolis,Startup_107,Healthtech,467,24476.96,150145.71,140.86,Ideação,SaaS,Baixo
2015,8,2015-08-01,Sul,SC,Joinville,Startup_133,IA,101,144907.15,238053.98,148.31,Scale-up,Blockchain,Disruptivo
2015,8,2015-08-01,Sul,RS,Porto Alegre,Startup_013,Fintech,272,1587961.54,658176.82,179.49,Scale-up,SaaS,Baixo
2015,8,2015-08-01,Sul,RS,Caxias do Sul,Startup_151,Fintech,95,94431.53,394886.96,18.01,Série B,SaaS,Baixo
2015,9,2015-09-01,Norte,AM,Manaus,Startup_022,IA,481,260487.74,205885.56,32.91,Série A,Big Data,Alto
2015,9,2015-09-01,Norte,PA,Belém,Startup_145,Agritech,159,174468.62,625002.16,19.54,Série A,Blockchain,Disruptivo
2015,9,2015-09-01,Norte,PA,Santarém,Startup_105,Edtech,121,125717.36,120769.1,-2.2,Ideação,IoT,Baixo
2015,9,2015-09-01,Norte,RO,Porto Velho,Startup_058,Healthtech,37,9399.19,236654.78,154.67,Seed,SaaS,Médio
2015,9,2015-09-01,Norte,TO,Palmas,Startup_044,Healthtech,587,59059.7,111688.34,63.43,Seed,SaaS,Disruptivo
2015,9,2015-09-01,Nordeste,BA,Salvador,Startup_142,IA,79,604003.59,389560.47,-3.35,Série A,IoT,Médio
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,Startup_130,IA,679,117279.99,138775.54,127.64,Série A,IoT,Baixo
2015,9,2015-09-01,Nordeste,PE,Recife,Startup_033,Fintech,775,196402.88,110099.33,175.84,Scale-up,Blockchain,Baixo
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_083,Agritech,10,67011.73,236010.98,20.92,Série B,Cloud,Médio
2015,9,2015-09-01,Nordeste,CE,Fortaleza,Startup_129,Edtech,59,291163.56,164474.19,46.87,Seed,SaaS,Médio
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,Startup_115,Retailtech,647,15038.01,1542300.69,65.51,Scale-up,Big Data,Disruptivo
2015,9,2015-09-01,Nordeste,MA,São Luís,Startup_026,IA,269,226098.14,986314.48,18.65,Seed,Cloud,Disruptivo
2015,9,2015-09-01,Nordeste,PB,João Pessoa,Startup_042,Edtech,549,257788.16,22793.71,21.4,Scale-up,Cloud,Disruptivo
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,Startup_092,IA,454,265673.01,124311.28,-11.99,Série A,SaaS,Médio
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,Startup_056,IA,792,346179.35,453901.97,15.63,Série A,Blockchain,Alto
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_038,Edtech,568,69741.6,82549.81,-16.72,Série A,Big Data,Disruptivo
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,Startup_063,Agritech,217,43253.87,295519.35,44.18,Seed,Big Data,Disruptivo
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,Startup_008,Edtech,404,99878.83,304239.92,165.84,Seed,Big Data,Disruptivo
2015,9,2015-09-01,Sudeste,SP,São Paulo,Startup_076,Retailtech,71,30860.65,516522.17,-14.52,Série B,IA,Disruptivo
2015,9,2015-09-01,Sudeste,SP,Campinas,Startup_144,IA,629,94819.45,60056.41,91.96,Ideação,Blockchain,Alto
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,Startup_066,Fintech,791,105676.01,522673.08,156.25,Scale-up,IA,Médio
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,Startup_145,Edtech,422,64038.74,138580.37,1.91,Scale-up,IA,Médio
2015,9,2015-09-01,Sudeste,RJ,Niterói,Startup_132,Retailtech,769,487213.02,403159.32,66.14,Scale-up,Blockchain,Baixo
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,Startup_037,Fintech,568,157541.58,174333.93,177.48,Série A,IoT,Alto
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,Startup_024,Healthtech,624,244179.95,120524.42,17.06,Série A,Big Data,Baixo
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,Startup_158,Fintech,487,593668.14,103607.69,3.41,Seed,IA,Alto
2015,9,2015-09-01,Sudeste,MG,Uberlândia,Startup_144,Fintech,244,64556.33,105447.16,146.67,Seed,Cloud,Médio
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,Startup_186,Retailtech,283,359684.86,65936.6,136.69,Scale-up,Cloud,Disruptivo
2015,9,2015-09-01,Sudeste,ES,Vitória,Startup_026,Edtech,402,70138.89,264407.74,-5.29,Seed,SaaS,Alto
2015,9,2015-09-01,Sudeste,ES,Vila Velha,Startup_028,Edtech,50,329835.37,183395.87,159.24,Série A,IoT,Baixo
2015,9,2015-09-01,Sudeste,ES,Serra,Startup_148,Healthtech,403,595755.81,263980.64,4.77,Seed,IA,Alto
2015,9,2015-09-01,Sul,PR,Curitiba,Startup_139,Fintech,131,224464.37,55748.52,35.99,Série A,Blockchain,Médio
2015,9,2015-09-01,Sul,PR,Londrina,Startup_120,Edtech,601,154855.82,37618.42,170.59,Série B,Big Data,Médio
2015,9,2015-09-01,Sul,SC,Florianópolis,Startup_148,Fintech,355,25603.47,387230.05,156.45,Série B,IoT,Disruptivo
2015,9,2015-09-01,Sul,SC,Joinville,Startup_073,IA,319,297197.88,97637.74,20.66,Série A,SaaS,Alto
2015,9,2015-09-01,Sul,RS,Porto Alegre,Startup_098,Agritech,208,387529.23,219463.2,69.66,Série B,IoT,Baixo
2015,9,2015-09-01,Sul,RS,Caxias do Sul,Startup_185,Agritech,437,861108.9,184632.88,-9.54,Série B,Blockchain,Alto
2015,10,2015-10-01,Norte,AM,Manaus,Startup_146,Retailtech,692,190117.78,141723.49,103.62,Série A,Big Data,Baixo
2015,10,2015-10-01,Norte,PA,Belém,Startup_049,IA,24,409457.93,63459.58,146.04,Ideação,IA,Disruptivo
2015,10,2015-10-01,Norte,PA,Santarém,Startup_077,Retailtech,71,322413.68,63539.21,50.47,Scale-up,SaaS,Alto
2015,10,2015-10-01,Norte,RO,Porto Velho,Startup_054,Agritech,647,177398.65,161804.79,80.73,Scale-up,SaaS,Alto
2015,10,2015-10-01,Norte,TO,Palmas,Startup_017,Retailtech,677,2047146.05,243321.63,161.83,Seed,Cloud,Baixo
2015,10,2015-10-01,Nordeste,BA,Salvador,Startup_031,Agritech,112,147658.37,214474.42,134.14,Série A,IA,Alto
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,Startup_118,Agritech,39,539941.85,83391.7,12.43,Seed,IoT,Médio
2015,10,2015-10-01,Nordeste,PE,Recife,Startup_197,Healthtech,247,134910.7,237206.3,101.71,Ideação,Big Data,Disruptivo
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_042,IA,427,68721.99,130993.64,79.35,Scale-up,IA,Médio
2015,10,2015-10-01,Nordeste,CE,Fortaleza,Startup_022,Fintech,460,345522.16,58458.33,29.77,Série B,Blockchain,Baixo
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,Startup_095,Fintech,36,331036.92,79949.61,163.17,Série A,IA,Alto
2015,10,2015-10-01,Nordeste,MA,São Luís,Startup_072,Retailtech,72,376610.36,230788.03,71.67,Série A,Blockchain,Alto
2015,10,2015-10-01,Nordeste,PB,João Pessoa,Startup_016,Fintech,723,450298.39,154159.61,173.86,Série A,Big Data,Médio
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,Startup_187,Fintech,508,133041.8,106276.94,116.7,Série A,SaaS,Disruptivo
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,Startup_155,Edtech,688,182723.29,109732.94,6.99,Seed,IoT,Baixo
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_104,Healthtech,132,110990.78,39574.13,20.2,Ideação,SaaS,Disruptivo
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,Startup_128,Agritech,211,646971.95,230781.9,153.52,Scale-up,IA,Disruptivo
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,Startup_161,Agritech,392,139365.07,194401.81,-2.3,Ideação,SaaS,Médio
2015,10,2015-10-01,Sudeste,SP,São Paulo,Startup_007,Fintech,295,257287.86,58098.9,20.58,Scale-up,Blockchain,Baixo
2015,10,2015-10-01,Sudeste,SP,Campinas,Startup_091,Edtech,423,92912.97,55518.96,166.24,Ideação,IoT,Baixo
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,Startup_137,IA,486,92014.42,108625.81,10.24,Série A,Cloud,Alto
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,Startup_195,Fintech,484,403063.4,83503.23,-16.83,Série B,Big Data,Alto
2015,10,2015-10-01,Sudeste,RJ,Niterói,Startup_108,Fintech,770,314028.89,598148.49,171.44,Seed,Blockchain,Baixo
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,Startup_068,Fintech,696,419167.6,43438.38,55.06,Série B,Cloud,Alto
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,Startup_165,Healthtech,437,267307.17,148011.58,152.54,Seed,Blockchain,Baixo
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,Startup_028,Agritech,293,5336969.75,274722.63,36.94,Série B,Cloud,Baixo
2015,10,2015-10-01,Sudeste,MG,Uberlândia,Startup_063,IA,307,59858.82,162922.61,131.13,Seed,Blockchain,Alto
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,Startup_163,Retailtech,374,49348.67,377461.58,132.86,Seed,SaaS,Disruptivo
2015,10,2015-10-01,Sudeste,ES,Vitória,Startup_052,Edtech,64,259159.65,357618.15,165.03,Scale-up,IA,Baixo
2015,10,2015-10-01,Sudeste,ES,Vila Velha,Startup_027,IA,683,825563.49,319175.25,93.25,Scale-up,IA,Baixo
2015,10,2015-10-01,Sudeste,ES,Serra,Startup_096,Agritech,25,323481.0,973194.08,-13.25,Scale-up,Blockchain,Disruptivo
2015,10,2015-10-01,Sul,PR,Curitiba,Startup_138,Fintech,765,92415.03,170227.08,58.9,Série B,IoT,Baixo
2015,10,2015-10-01,Sul,PR,Londrina,Startup_027,IA,634,372690.17,183029.15,112.58,Série B,IA,Médio
2015,10,2015-10-01,Sul,SC,Florianópolis,Startup_107,Retailtech,583,55858.93,111191.48,163.26,Seed,Big Data,Alto
2015,10,2015-10-01,Sul,SC,Joinville,Startup_116,Agritech,774,251183.1,21590.93,32.13,Série B,Cloud,Médio
2015,10,2015-10-01,Sul,RS,Porto Alegre,Startup_151,Edtech,377,421995.74,192052.84,105.3,Série B,IA,Alto
2015,10,2015-10-01,Sul,RS,Caxias do Sul,Startup_193,Edtech,256,33212.85,507387.87,82.84,Ideação,Blockchain,Alto
2015,11,2015-11-01,Norte,AM,Manaus,Startup_076,Agritech,394,75409.08,40403.14,30.76,Ideação,Big Data,Disruptivo
2015,11,2015-11-01,Norte,PA,Belém,Startup_160,Agritech,337,110668.06,137089.6,128.87,Série B,SaaS,Alto
2015,11,2015-11-01,Norte,PA,Santarém,Startup_091,Fintech,482,155009.29,123486.75,57.11,Seed,Big Data,Baixo
2015,11,2015-11-01,Norte,RO,Porto Velho,Startup_135,Agritech,712,48187.43,61715.19,94.44,Scale-up,SaaS,Baixo
2015,11,2015-11-01,Norte,TO,Palmas,Startup_132,IA,306,341833.21,86874.17,26.4,Seed,Blockchain,Alto
2015,11,2015-11-01,Nordeste,BA,Salvador,Startup_089,Healthtech,581,109802.36,304915.24,77.21,Scale-up,IA,Disruptivo
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,Startup_115,Agritech,93,319866.69,356758.29,3.47,Série B,Big Data,Baixo
2015,11,2015-11-01,Nordeste,PE,Recife,Startup_098,Edtech,673,298863.61,399978.51,167.13,Scale-up,SaaS,Disruptivo
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_106,Edtech,288,264948.09,135261.05,104.27,Série A,IoT,Alto
2015,11,2015-11-01,Nordeste,CE,Fortaleza,Startup_056,Agritech,388,19502.15,310361.27,93.33,Ideação,Blockchain,Médio
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,Startup_166,IA,318,910091.77,40815.71,91.89,Ideação,Blockchain,Baixo
2015,11,2015-11-01,Nordeste,MA,São Luís,Startup_104,Edtech,709,79295.23,1729706.58,94.12,Série B,Big Data,Médio
2015,11,2015-11-01,Nordeste,PB,João Pessoa,Startup_021,Agritech,610,93402.35,50662.32,87.53,Série B,IA,Disruptivo
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,Startup_153,IA,470,917378.89,725939.31,56.03,Ideação,SaaS,Disruptivo
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,Startup_082,Healthtech,451,80873.01,227897.91,161.84,Série B,SaaS,Médio
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_016,Retailtech,768,115493.64,124672.06,-19.84,Ideação,Cloud,Médio
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,Startup_010,Agritech,205,303740.91,71854.02,30.86,Scale-up,Blockchain,Baixo
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,Startup_046,Healthtech,450,22167.24,48098.63,114.06,Série B,IoT,Baixo
2015,11,2015-11-01,Sudeste,SP,São Paulo,Startup_032,Agritech,297,536596.12,162415.6,94.47,Scale-up,Cloud,Alto
2015,11,2015-11-01,Sudeste,SP,Campinas,Startup_197,Retailtech,146,404313.18,581133.89,17.64,Ideação,IA,Alto
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,Startup_039,Edtech,499,92719.2,276498.54,103.95,Série B,SaaS,Baixo
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,Startup_137,IA,295,79004.26,58878.07,152.85,Scale-up,IA,Médio
2015,11,2015-11-01,Sudeste,RJ,Niterói,Startup_138,Healthtech,41,289301.84,245938.72,31.86,Scale-up,Big Data,Baixo
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,Startup_015,Edtech,207,134056.87,467418.1,73.43,Scale-up,IoT,Médio
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,Startup_099,Fintech,246,372857.74,102341.11,108.41,Scale-up,IA,Baixo
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,Startup_069,Healthtech,186,510036.17,141487.49,-8.31,Série A,IA,Baixo
2015,11,2015-11-01,Sudeste,MG,Uberlândia,Startup_170,Agritech,26,111374.8,32350.75,101.96,Ideação,IA,Baixo
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,Startup_112,Retailtech,383,527900.64,422455.53,2.28,Seed,Cloud,Baixo
2015,11,2015-11-01,Sudeste,ES,Vitória,Startup_191,Fintech,72,414537.91,92219.62,159.08,Seed,IA,Médio
